,image_id,question,question_id
7680,395469,What color are the doors behind the bench?,395469001
7681,395469,What is on the ground in front of the bench?,395469002
7682,526542,Are the trees bare?,526542000
7683,526542,What is the man doing in blue?,526542001
7684,526542,Have other people been in the snow?,526542002
7685,526542,How many tracks can be seen in the snow?,526542003
7686,526542,What kind of skiing is this?,526542004
7687,526542,Is the snow deep?,526542005
7688,526542,How many poles can be seen?,526542006
7689,395473,Whose name is on the picture?,395473000
7690,395473,What game are they playing?,395473001
7691,395473,What sport is this?,395473002
7692,395473,What is this person doing tricks on?,395473003
7693,395473,What game is he playing?,395473004
7694,395473,Are there clouds in the sky?,395473005
7695,395473,Is he performing for an audience?,395473006
7696,2258,How long is the plane?,2258000
7697,2258,How many planes are there?,2258001
7698,2258,Is this a cloudy day?,2258002
7699,133331,How many people shown here?,133331000
7700,133331,What are these people doing?,133331001
7701,133331,What brand is the man on the right wearing on his shirt?,133331002
7702,309956,What type of truck is that?,309956000
7703,309956,Is there icing on this cake?,309956001
7704,309956,Whose birthday is this?,309956002
7705,22222,What do they call the clear white items they are holding?,22222000
7706,22222,Is it snowing?,22222001
7707,22222,Are they standing near a crosswalk?,22222002
7708,264406,What is on this table that is electrical?,264406000
7709,264406,What is the name on the phone?,264406001
7710,264406,How many electronic devices are on this table?,264406002
7711,131449,Are the lines on the pavement?,131449000
7712,131449,How many busses are in the picture?,131449001
7713,131449,What color stripes are on the side mirrors on the bus?,131449002
7714,131449,How many buses are there?,131449003
7715,526552,Who is preparing the food?,526552000
7716,526552,Is there any spinach?,526552001
7717,526552,What is in the picture?,526552002
7718,165927,What do the pillows rest against?,165927000
7719,165927,Is the bed Made?,165927001
7720,165927,What is on the sheets?,165927002
7721,526554,Is this course easy?,526554000
7722,526554,What is the woman doing sitting on the ground?,526554001
7723,526554,What is in the picture?,526554002
7724,22223,Are these fish?,22223000
7725,22223,Is this heifer grazing the grass or smelling the grass?,22223001
7726,22223,Are the animals grazing?,22223002
7727,22223,Is there trees?,22223003
7728,22223,Is there a bull in the photo?,22223004
7729,131011,What kind of business is going on at this premises?,131011000
7730,131011,What is on the screen?,131011001
7731,131011,Is anyone working on the computer?,131011002
7732,131011,Is this a laptop computer?,131011003
7733,395491,What are these men eating?,395491000
7734,395491,How many people are eating?,395491001
7735,395491,What toppings are on the hot dog?,395491002
7736,395491,Are these men happy?,395491003
7737,395491,How many of these men are wearing glasses?,395491004
7738,2276,How tall is the building?,2276000
7739,2276,Does this building have a clock?,2276001
7740,2276,Is this a cloudy day?,2276002
7741,526565,What is in the picture?,526565000
7742,526565,Would you find the animals in the photo on a farm?,526565001
7743,526565,What animal are these?,526565002
7744,526565,What is next to the elephant?,526565003
7745,526565,Where is the elephant?,526565004
7746,2278,What is in the picture?,2278000
7747,2278,Is it day or night?,2278001
7748,2278,Is this person athletic?,2278002
7749,2279,What animal is normally associated with this fruit?,2279000
7750,2279,Which direction is the fruit growing?,2279001
7751,2279,Is this daytime or night time?,2279002
7752,2279,What are a group of bananas called?,2279003
7753,2279,Are the bananas ready to be picked?,2279004
7754,2279,Are these plantains?,2279005
7755,2280,Does the plane have blue?,2280000
7756,2280,What Sign is on the plane's tail?,2280001
7757,2280,What type of plane?,2280002
7758,2281,What appliance is that?,2281000
7759,2281,Is there snow on the ground?,2281001
7760,2281,Is someone going to pick up this fridge?,2281002
7761,395498,Who is holding a camera?,395498000
7762,395498,What does the sign say?,395498001
7763,395498,Is the person wearing a seatbelt?,395498002
7764,2283,Can you see through the window?,2283000
7765,2283,Is the room dark?,2283001
7766,2283,What is the vase sitting on?,2283002
7767,2283,What time of day is it?,2283003
7768,2283,What color is the chair?,2283004
7769,2283,What is glowing red in the fireplace?,2283005
7770,2283,What is standing on the table by the window?,2283006
7771,2283,Do you like the wallpaper?,2283007
7772,2283,What color are the curtains?,2283008
7773,2283,Does the fireplace appear to be used?,2283009
7774,2283,What are the objects on the table?,2283010
7775,2283,What color are the drapes?,2283011
7776,2283,Is a light being reflected?,2283012
7777,2283,How many books are in the picture?,2283013
7778,2283,How many books are there?,2283014
7779,2283,Is there stained glass present in the photo?,2283015
7780,2283,What is in the vase?,2283016
7781,395500,How many trains are in the picture?,395500000
7782,395500,Is the train in the center yellow?,395500001
7783,395500,Are there any people?,395500002
7784,395500,Are there people waiting for the train?,395500003
7785,395504,Is the man about to be crushed by a refrigerator?,395504000
7786,395504,What is this man's likely occupation?,395504001
7787,395504,What room is this?,395504002
7788,395505,Is the teddy bear on the left crying?,395505000
7789,395505,What color is the teddy bear?,395505001
7790,395505,Is the bear real?,395505002
7791,264434,What color is the towel?,264434000
7792,264434,What tint is the bathroom mirror?,264434001
7793,264434,What color is the bathroom mirror?,264434002
7794,264434,What room is this?,264434003
7795,480979,What is orange and white?,480979000
7796,480979,Is this fire hydrant busted?,480979001
7797,480979,Is the hydrant broken?,480979002
7798,480979,What is crossing the road?,480979003
7799,264436,What is wearing a vest?,264436000
7800,264436,Can the dog ride the surfboard?,264436001
7801,264436,Why does this dog wear a vest?,264436002
7802,264436,What is the dog doing?,264436003
7803,305445,What are these measuring utensils made of?,305445000
7804,305445,What do the spoons say?,305445001
7805,305445,Are these stylish kitchen utensils?,305445002
7806,2296,How many towels are visible?,2296000
7807,2296,What color is the outer edge of the window?,2296001
7808,2296,What does the floor look like?,2296002
7809,2296,What type of lighting is used for lighting this room?,2296003
7810,133369,Is the man skiing?,133369000
7811,133369,Is the man doing a trick?,133369001
7812,133369,What color is the man wearing?,133369002
7813,351352,What kind of plane is flying in this picture?,351352000
7814,351352,What are the skies?,351352001
7815,351352,Are the planes in formation?,351352002
7816,351352,How many planes are in the sky?,351352003
7817,351352,What countries colors are these?,351352004
7818,351352,Is the sky clear?,351352005
7819,351352,How many planes are there?,351352006
7820,351352,How cloudy is it?,351352007
7821,351352,How many engines does each planet have?,351352008
7822,351352,What color are these planes?,351352009
7823,351352,Are there clouds?,351352010
7824,351352,"Which is higher in the sky, the airplane or the clouds?",351352011
7825,351352,Are this propeller driven planes?,351352012
7826,351352,What is the object in the sky?,351352013
7827,351352,What is the name of this squadron?,351352014
7828,526588,Do the rhubarb and radishes combined outnumber the broccoli?,526588000
7829,526588,Are there any root vegetables?,526588001
7830,526588,What is in the picture?,526588002
7831,440893,Where are the elephants?,440893000
7832,440893,Are people on the elephants?,440893001
7833,440893,Is there an audience?,440893002
7834,4441,Is the man's left hand or right hand in the photo?,4441000
7835,4441,What color is the phone?,4441001
7836,4441,What kind of phone is this?,4441002
7837,4441,Is the person holding the phone young?,4441003
7838,284373,What is the cat laying on?,284373000
7839,284373,How many pillows are on the bed?,284373001
7840,284373,What color is the cat?,284373002
7841,395520,Are these surfboards old and ugly?,395520000
7842,395520,Is the image in black and white?,395520001
7843,395520,How many men are in this picture?,395520002
7844,384,Is there a chandelier?,384000
7845,384,Is there a TV in the picture?,384001
7846,384,Is there a coffee table in the room?,384002
7847,384,What material is the floor made of?,384003
7848,384,What is the silver thing on the ceiling?,384004
7849,384,Are the curtains open?,384005
7850,526594,What color are the zebras?,526594000
7851,526594,What kind of animal is this?,526594001
7852,526594,What color is the zebra?,526594002
7853,526594,Has the grass been mowed recently?,526594003
7854,526594,What is the zebra doing?,526594004
7855,526594,Was the grass mowed?,526594005
7856,526594,Is this a normal colored zebra?,526594006
7857,526594,How many white plants do you count on the ground?,526594007
7858,526594,What animal is that?,526594008
7859,415446,What month was this picture taken in?,415446000
7860,415446,What store sold that coffee?,415446001
7861,415446,What is the person holding in his hand?,415446002
7862,415446,Is the man dunking his donut in coffee?,415446003
